ETH_DOLLAR,ETH_BTC,Price_Diff,Volume,Num_of_Trades,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusd,transactionfees,median_transaction_fee,confirmationtime,transactionvalue,marketcap,tweets,google_trends,fee_to_reward,fear_gear_index,Open,High,Low,Close,SMA_7,SMA_30,SMA_100,EMA_200,EMA_8,EMA_50,RSI,macd,macd_signal,macd_hist,ENGULFING,BB_upper,BB_middle,DD_lower
2164.67,0.06101,117.15000000000008,496872.24997,763820,1050189.0,48083.0,323363.0,7177252009766683.0,562070956008110.0,0.0592,2641759631.0,3.151,1.4069999999999998,0.224,2516.0,258954830678.0,14446.0,31.444000000000006,9.528,23,2234.09,2278.82,2161.67,2164.67,2396.224285714287,2396.224285714287,2396.224285714287,1985.9516098015183,2357.5229796975727,2610.6123753851466,38.25198210015166,-132.63190793995818,-111.97964689849775,-20.652261041460434,0,2648.1917607072505,2396.941000000001,2145.690239292752
2243.47,0.06303500000000001,239.33000000000013,743883.6474100002,1035537,1057288.0,50500.0,330833.0,7013031291957820.0,548762752242200.0,0.0599,3190195023.0,3.508,1.433,0.223,3017.0,252302187891.0,17641.0,37.032,10.419,21,2165.34,2280.01,2040.68,2243.47,2358.2442857142864,2358.2442857142864,2358.2442857142864,1988.5139818432942,2332.1778730981123,2596.2146351739643,41.08596936391365,-136.0909317600126,-116.80190387080071,-19.289027889211894,0,2635.4769518403727,2374.179000000001,2112.8810481596292
1885.49,0.059648,394.61999999999983,1629819.66576,2014010,1209567.0,58115.0,354160.0,6833011115635338.0,524846945508610.0,0.0667,7988955536.0,6.891,3.153,0.228,6605.0,234926800306.0,18085.0,52.91,21.879,23,2243.49,2260.16,1865.54,1885.49,2258.9185714285722,2258.9185714285722,2258.9185714285722,1987.4888675960972,2232.913901298532,2568.3430808534167,33.55218890048568,-165.80690846506923,-126.60290478965442,-39.20400367541481,-100,2720.8498584008403,2327.3270000000016,1933.8041415991631
1879.28,0.057806,297.52,1695338.08052,1856357,1297450.0,58299.0,382385.0,6566033878702017.0,515197853783660.0,0.0739,10079248190.0,9.639,3.741,0.224,7769.0,220652544782.0,20787.0,55.698,27.045,10,1885.27,1998.0,1700.48,1879.28,2164.0242857142866,2164.0242857142866,2164.0242857142866,1986.4121624458874,2154.3285898988584,2541.320999251322,33.43764482722034,-187.69450379279078,-138.8212245902817,-48.87327920250908,0,2752.2521898818236,2278.1810000000014,1804.1098101181792
1968.14,0.058454999999999986,223.04999999999995,918612.30494,1141790,1201974.0,55362.0,389474.0,6369677945004566.0,496943966200940.0,0.062,4534980291.0,3.547,1.663,0.224,3773.0,230559761872.0,27428.0,41.899,13.148,14,1879.29,2045.0,1821.95,1968.14,2106.917142857144,2106.917142857144,2106.917142857144,1986.2303498842368,2112.953347699112,2518.843313006172,36.76434148772197,-195.6153889778402,-150.1800574677934,-45.43533151004681,0,2703.755915975572,2224.062000000001,1744.3680840244297
1989.52,0.057402,151.81999999999994,701231.67478,833337,1207012.0,53727.0,403540.0,6371383034219551.0,493931901810380.0,0.0605,5010428892.0,3.1010000000000004,1.435,0.224,4151.0,228255986568.0,27032.0,35.74800000000001,11.92,22,1967.95,2036.61,1884.79,1989.52,2052.094285714287,2052.094285714287,2052.094285714287,1986.2630827212097,2085.523714877087,2498.0855360255377,37.572775586994624,-197.8864484364649,-159.7213356615277,-38.1651127749372,0,2597.638896834275,2164.937000000001,1732.2351031657267
1808.82,0.05729,228.77,858808.54767,1041338,1227331.0,56446.0,392802.0,6277576771217956.0,481101312025450.0,0.0617,5691399954.0,3.805,1.6669999999999998,0.227,4637.0,220924129687.0,20816.0,37.461,14.545,27,1989.53,2019.99,1791.22,1808.82,1991.3414285714296,1991.3414285714296,1991.3414285714296,1984.4974799080633,2024.0340004599566,2471.0555150049286,33.65639160772357,-211.8254671184477,-170.1421619529117,-41.68330516553601,-100,2490.250690340031,2091.465000000001,1692.6793096599713
1829.64,0.056677,135.48000000000002,832315.1490399998,923226,1150460.0,52161.0,377340.0,6121523253149975.0,477517272420960.0,0.0557,2621593612.0,2.312,1.09,0.224,2279.0,207983079159.0,20099.0,35.813,9.509,20,1808.97,1852.8,1717.32,1829.64,1943.480000000001,1943.480000000001,1943.480000000001,1982.9566094612169,1980.8353336910773,2445.901965396892,34.50349682508569,-218.67153056309598,-179.84803567494856,-38.82349488814742,0,2417.505929401393,2037.6400000000008,1657.7740705986084
1982.28,0.057123,180.24,696055.79307,1091206,1104547.0,52183.0,352304.0,6129535258246453.0,479076050776440.0,0.0616,2801064866.0,4.172,1.057,0.223,2536.0,215870502542.0,14921.0,33.976,11.181,22,1829.84,1984.5,1804.26,1982.28,1906.167142857144,1906.167142857144,1906.167142857144,1982.9498770287669,1981.1563706486156,2427.720711851916,40.501624320476836,-209.36686197342578,-185.751800934644,-23.61506103878179,0,2305.6997179318614,1998.5400000000009,1691.38028206814
2084.41,0.060430999999999985,184.48,1044244.68308,1657087,1404100.0,57703.0,401847.0,6216555953261689.0,489238825210650.0,0.0657,5157858050.0,3.267,1.503,0.223,3673.0,237410810113.0,26153.0,37.629,13.429,25,1982.27,2145.0,1960.52,2084.41,1934.5842857142868,1934.5842857142868,1934.5842857142868,1983.9594304911673,2004.10162161559,2414.2575466812527,44.184778423106316,-191.54380980803262,-186.9102027093217,-4.633607098710911,0,2255.981379397965,1983.5720000000008,1711.1626206020364
2165.33,0.060289,171.42999999999984,831257.23277,1536044,1264320.0,55116.0,417678.0,6336144788665950.0,492157382403270.0,0.0688,5398236848.0,3.851,1.851,0.225,4270.0,252774497203.0,27967.0,41.102,13.745,25,2084.42,2245.0,2073.57,2165.33,1975.4485714285724,1975.4485714285724,1975.4485714285724,1985.7641127748373,2039.9301501454588,2404.4956821055175,46.98505128574567,-168.94188791425722,-183.3165397503088,14.374651836051584,0,2256.2231179796445,1983.6380000000013,1711.0528820203583
2275.68,0.064932,199.79000000000042,910583.6032,1464112,1212214.0,54973.0,399857.0,6356778321987845.0,497649989805420.0,0.0718,4427467413.0,5.454,1.942,0.223,3652.0,251962685548.0,23377.0,35.1,16.072,28,2165.46,2287.78,2087.99,2275.68,2019.3828571428583,2019.3828571428583,2019.3828571428583,1988.6488479711074,2092.3190056686904,2399.4440867288304,50.62313242273998,-140.50571676768914,-174.75437515378488,34.24865838609574,0,2272.1158873769396,1986.859000000001,1701.6021126230626
2106.41,0.062865,202.80999999999997,787865.25137,1414518,1211710.0,54672.0,406851.0,6334799328337683.0,487705892280120.0,0.0678,6385376084.0,3.808,1.7380000000000002,0.227,5270.0,250385270706.0,23095.0,32.497,13.394,28,2275.68,2275.93,2073.12,2106.41,2036.0814285714296,2036.0814285714296,2036.0814285714296,1989.8206007276137,2095.450337742315,2387.952553915935,45.468720656522564,-130.12848049311106,-165.8291962216501,35.70071572853905,0,2293.601615520117,2008.951000000001,1724.3003844798848
2154.13,0.06375800000000001,141.5,672282.37476,862561,1181574.0,52888.0,386016.0,6350688023022014.0,495835249682340.0,0.0634,5888604197.0,2.963,1.446,0.224,4984.0,242398585985.0,29924.0,29.386,10.543,21,2106.41,2160.0,2018.5,2154.13,2085.41142857143,2085.41142857143,2085.41142857143,1991.4555201233588,2108.4902626884673,2378.783041997663,47.103876187423396,-116.7084978792036,-156.0050565531608,39.29655867395721,0,2318.7642159756256,2036.436000000001,1754.1077840243765
2226.99,0.064231,127.9899999999998,569264.801,922576,1122543.0,51333.0,354835.0,6373934849564052.0,494048098777210.0,0.0659,2155689675.0,2.97,1.283,0.224,1920.0,255467439511.0,29342.0,30.85,9.31,24,2153.95,2240.0,2112.01,2226.99,2142.1757142857155,2142.1757142857155,2142.1757142857155,1993.799146788798,2134.8235376465855,2372.8303736840294,49.58934946510813,-99.05206138250469,-144.6144575190296,45.56239613652491,0,2361.800017555446,2062.3210000000013,1762.8419824445564
2322.69,0.065822,200.34999999999994,590656.25069,1204553,1105343.0,52286.0,353974.0,6385745040539124.0,499563203186956.0,0.068,2436879517.0,2.667,1.307,0.223,2205.0,268710180610.0,20533.0,36.183,8.332,27,2226.99,2389.93,2189.58,2322.69,2190.8057142857156,2190.8057142857156,2190.8057142857156,1997.0716925918946,2176.5716403917886,2370.8640845199498,52.73107627379191,-76.4556845103616,-130.982702917296,54.52701840693439,0,2427.6687278309823,2095.6380000000013,1763.6072721690202
2196.53,0.065179,167.3199999999997,781806.31605,1264204,1147895.0,53363.0,369954.0,6478656679825857.0,505776630530930.0,0.0675,3598502405.0,3.442,1.422,0.224,3135.0,262294368274.0,21048.0,32.186,10.545,29,2322.69,2324.64,2157.32,2196.53,2206.8228571428585,2206.8228571428585,2206.8228571428585,1999.0563523670996,2181.0068314158357,2364.0274537544615,48.44473155090404,-67.94472616882103,-118.375107567601,50.43038139877997,0,2408.995042391043,2134.409000000001,1859.8229576089586
2322.5,0.067864,157.0,785330.17152,1326163,1355421.0,54750.0,363949.0,6555067963610231.0,513537843816730.0,0.0816,4643591844.0,8.152999999999999,4.527,0.224,3426.0,267378390707.0,24745.0,32.762,23.971,20,2196.85,2350.0,2193.0,2322.5,2229.275714285716,2229.275714285716,2229.275714285716,2002.274697119666,2212.449757767872,2362.3989261562474,52.58884053946381,-50.45340865144544,-104.79076778436989,54.33735913292445,0,2390.283208424332,2183.695000000001,1977.10679157567
2316.57,0.068401,117.09999999999992,666501.35572,1113578,1290979.0,54618.0,372078.0,6524650997913652.0,507958782661860.0,0.0792,5223139611.0,6.722,3.666,0.225,4046.0,275042356789.0,29445.0,32.885,20.825,28,2322.51,2409.0,2291.9,2316.57,2235.1171428571442,2235.1171428571442,2235.1171428571442,2005.4020135662365,2235.5875893750117,2360.6017133658065,52.375409394519856,-36.64746576858488,-91.16210738121289,54.51464161262801,0,2387.5464194640244,2217.124000000001,2046.7015805359779
2116.33,0.06436599999999999,240.80999999999997,880265.0412399998,1234614,1262627.0,54011.0,366168.0,6528230268181688.0,511050836270140.0,0.0723,7080973066.0,5.988,3.122,0.223,5608.0,254914679891.0,31441.0,32.829,19.618,20,2316.25,2325.6,2084.79,2116.33,2236.534285714287,2236.534285714287,2236.534285714287,2006.505774625279,2209.0859028472314,2351.022430488716,45.63963966425715,-41.38677016784095,-81.2070399385385,39.82026977069755,0,2381.628167724479,2220.316000000001,2059.003832275523
2146.99,0.06349199999999999,142.8900000000001,738611.36304,867603,1223691.0,55492.0,366038.0,6545681361026807.0,507269714118400.0,0.0668,5152938318.0,4.566,2.408,0.225,4211.0,247762648990.0,23852.0,32.173,15.878,20,2116.32,2189.4,2046.51,2146.99,2235.514285714287,2235.514285714287,2235.514285714287,2007.903627614082,2195.2868133256243,2343.0211587048448,46.768485463965966,-42.182444324889275,-73.40212081580866,31.219676490919383,0,2382.6449009976723,2218.482000000001,2054.3190990023295
2110.69,0.063,120.66000000000031,499071.85904,646476,1139120.0,52604.0,340846.0,6751808132436732.0,528351388823422.0,0.0604,3087395168.0,3.024,1.473,0.223,2710.0,247089801591.0,20983.0,26.125,10.367,20,2146.99,2194.82,2074.16,2110.69,2218.900000000001,2218.900000000001,2218.900000000001,2008.9263775880713,2176.4875214754857,2333.9101328732822,45.56212952465154,-45.22085063796294,-67.76586678023952,22.54501614227658,0,2372.86188015779,2201.9830000000006,2031.1041198422115
2140.45,0.062488,92.98000000000002,342294.40302,479138,1101766.0,51555.0,341222.0,6717726583238026.0,521080548972020.0,0.0595,1614892789.0,2.415,1.3,0.224,1466.0,247669262910.0,19809.0,25.162,8.351,20,2110.68,2174.0,2081.02,2140.45,2192.8657142857155,2192.8657142857155,2192.8657142857155,2010.235070348389,2168.4791833698223,2326.3234609958986,46.77427496435317,-44.712013981391465,-63.15509622046991,18.443082239078443,0,2369.7466286317854,2205.3870000000006,2041.0273713682159
2031.58,0.0614,161.14999999999986,540630.10742,725803,1191465.0,53547.0,352326.0,6820424082129873.0,525639364334140.0,0.0636,5253757766.0,4.722,2.383,0.226,4409.0,244975932721.0,25346.0,27.428,15.764,25,2140.54,2167.83,2006.68,2031.58,2169.30142857143,2169.30142857143,2169.30142857143,2010.4474577081064,2138.057142620973,2314.76489389802,43.00200880837121,-52.48860048713868,-61.02179707380366,8.533196586664978,-100,2386.641650157248,2193.1320000000005,1999.6223498427528
1940.15,0.059298,129.3499999999999,647388.24969,902810,1183412.0,55707.0,345825.0,6597305844297254.0,505914295726450.0,0.0635,4290565173.0,4.935,2.51,0.228,3626.0,232680591680.0,25896.0,29.073,17.533,20,2031.57,2047.35,1918.0,1940.15,2114.680000000001,2114.680000000001,2114.680000000001,2009.747980516981,2094.07777759409,2300.0741137451564,40.07870392620657,-65.27676825674507,-61.872791310391946,-3.4039769463531258,0,2407.956333623245,2164.4480000000012,1920.9396663767575
1994.58,0.060768,154.18000000000006,690505.60937,936438,1222896.0,58507.0,353499.0,6525014145635037.0,507412776928780.0,0.068,5047704384.0,6.93,3.222,0.225,4128.0,227495983807.0,26610.0,33.116,22.77,21,1940.44,2019.18,1865.0,1994.58,2068.6814285714295,2068.6814285714295,2068.6814285714295,2009.5970553377076,2071.967160350959,2288.093952421817,42.58120206014695,-70.2100989223145,-63.54025283277646,-6.669846089538041,0,2369.36773929127,2131.637000000001,1893.906260708732
1919.51,0.060226,161.8800000000001,645271.32563,865033,1259972.0,60784.0,367453.0,6600320135390229.0,515492612680330.0,0.0663,3944946287.0,6.447,3.128,0.224,3131.0,226639323546.0,22549.0,28.161,22.476,20,1994.41,2042.88,1881.0,1919.51,2040.5642857142868,2040.5642857142868,2040.5642857142868,2008.7006667273822,2038.0877913840793,2273.6396797778243,40.09414210898067,-79.26361897172274,-66.68492606056572,-12.57869291115702,0,2368.058089221632,2103.935000000001,1839.8119107783696
1876.26,0.059786,115.0,577068.89724,721120,1199018.0,58139.0,355262.0,6664813408004524.0,514119581353680.0,0.0638,5324577823.0,6.249,2.894,0.227,4441.0,222694703026.0,17381.0,30.013,21.415,22,1919.54,1965.0,1850.0,1876.26,2001.8885714285727,2001.8885714285727,2001.8885714285727,2007.3828491480053,2002.126059965395,2258.056162923792,38.69199419538563,-88.90368603069828,-71.12867805459223,-17.775007976106053,0,2311.148049132933,2059.3110000000006,1807.4739508670682
1899.59,0.060264,74.74000000000002,430300.51578,576008,1164624.0,58080.0,352022.0,6763845171427652.0,519564398172710.0,0.0576,2226987414.0,4.315,1.968,0.227,1912.0,220032339982.0,19674.0,25.591,16.031,15,1876.47,1919.19,1844.45,1899.59,1971.7314285714297,1971.7314285714297,1971.7314285714297,2006.3102834848412,1979.3402688619738,2243.9986663385453,39.912694201105644,-93.58221508225233,-75.61938546012425,-17.962829622128083,0,2218.10850719151,2017.6130000000007,1817.1174928084913
1891.64,0.05952,116.69000000000004,534837.63654,768528,1168843.0,59463.0,340140.0,6649485741962843.0,515029480563140.0,0.0598,2232176124.0,4.252,2.036,0.226,1910.0,226426277914.0,24221.0,26.435,15.319,19,1899.5,1993.79,1877.1,1891.64,1936.1871428571442,1936.1871428571442,1936.1871428571442,2005.1692856392208,1959.8513202259796,2230.180679423308,39.62317451632785,-96.81545334107932,-79.85859903631527,-16.95685430476405,0,2196.7095844036353,1995.144000000001,1793.5784155963665
1818.73,0.058971,114.0,547419.9377100001,641063,1195218.0,63604.0,358485.0,6742729057416713.0,522649229045950.0,0.0571,4087318287.0,4.269,1.993,0.224,3420.0,216575366121.0,19768.0,30.196,15.963,24,1891.65,1919.0,1805.0,1818.73,1905.780000000001,1905.780000000001,1905.780000000001,2003.3141683691788,1928.4910268424287,2214.0453586616095,36.97424148502569,-104.06148954567493,-84.6991771381872,-19.362312407487735,0,2161.175678715149,1962.3180000000011,1763.460321284853
1786.03,0.059953,135.33999999999992,786257.272,943640,1192750.0,63048.0,365797.0,6726567485082063.0,517240226108790.0,0.0559,3895540099.0,4.644,2.2,0.227,3266.0,206578634637.0,26513.0,35.199,17.944000000000006,19,1818.73,1841.34,1706.0,1786.03,1883.7628571428584,1883.7628571428584,1883.7628571428584,2001.1521368431172,1896.8330208774446,2197.260442635664,35.81769089731585,-111.16124452596318,-89.9915906157424,-21.169653910220788,0,2127.2183983153495,1929.8520000000012,1732.4856016846531
1995.5,0.062089,287.68000000000006,1115949.82033,1304423,1195171.0,61701.0,377926.0,6747440623591813.0,527122139165050.0,0.0572,5169636943.0,3.945,1.73,0.225,4325.0,221366975582.0,32606.0,31.89,14.300999999999998,10,1786.03,2035.23,1747.55,1995.5,1883.894285714287,1883.894285714287,1883.894285714287,2001.095896675524,1918.7590162380125,2189.3482684146575,47.20922385264119,-98.74707826236045,-91.74268814506601,-7.0043901172944345,0,2064.0053501555853,1915.357000000001,1766.7086498444169
2024.56,0.062697,98.38000000000014,768854.3659,1074800,1202844.0,59060.0,375206.0,6784689798516626.0,526691080091960.0,0.0626,4353550201.0,5.246,2.06,0.224,3619.0,233488669693.0,29734.0,34.12,17.232,21,1995.5,2046.0,1947.62,2024.56,1898.9014285714297,1898.9014285714297,1898.9014285714297,2001.3293703404443,1942.2703459628985,2182.8859833787888,48.572918611972085,-85.57738015540826,-90.50962654713446,4.932246391726196,0,2061.1519780574813,1914.6550000000013,1768.1580219425214
2124.25,0.063164,137.68000000000006,708160.91322,1035643,1203186.0,60061.0,384601.0,6889151623262957.0,530314822257340.0,0.0655,3812650656.0,6.314,1.81,0.227,3169.0,239787804853.0,30862.0,31.051,16.262,23,2024.27,2130.9,1993.22,2124.25,1934.3285714285726,1934.3285714285726,1934.3285714285726,2002.552461182828,1982.7102690822544,2180.586533050209,53.05320468752846,-66.33152118095381,-85.67400547389833,19.34248429294452,0,2126.501500640332,1933.0650000000012,1739.6284993596705
2184.75,0.06377100000000001,93.92000000000007,633075.18592,1056670,1225509.0,60023.0,406567.0,6900761921543839.0,539431999963140.0,0.0623,2969576982.0,3.882,1.602,0.223,2423.0,250784867931.0,30240.0,32.447,12.738,22,2124.26,2199.5,2105.58,2184.75,1975.0657142857156,1975.0657142857156,1975.0657142857156,2004.3653720168297,2027.6079870639755,2180.749806263926,55.58226253205043,-45.67073114477512,-77.67335060807369,32.00261946329857,0,2196.6133726783764,1952.0820000000015,1707.5506273216267
2189.79,0.06190900000000001,91.48000000000002,535630.27,941623,1128848.0,60410.0,359388.0,7057020520988610.0,546494913315290.0,0.0604,2008364395.0,3.802,1.783,0.225,1779.0,251912223042.0,24998.0,31.12,12.553,27,2184.9,2197.41,2105.93,2189.79,2017.6585714285725,2017.6585714285725,2017.6585714285725,2006.2103931907916,2063.648434383092,2181.104323665341,55.795898916486784,-28.560987029310127,-67.85087789232098,39.289890863010854,0,2260.2704600934567,1979.1100000000017,1697.9495399065468
2228.08,0.059831,262.0799999999999,1393738.1630000002,2252910,1260619.0,62070.0,389330.0,7149643472312639.0,549450268240120.0,0.0722,7034623742.0,7.14,3.293,0.227,5580.0,271200934617.0,24806.0,47.87,21.248,26,2189.82,2433.65,2171.57,2228.08,2076.137142857144,2076.137142857144,2076.137142857144,2008.4180509699877,2100.1887822979606,2182.9465070510137,57.469525360449126,-11.775962585235447,-56.63589483090387,44.859932245668425,0,2321.9659949751363,2014.292000000002,1706.6180050248677
2299.49,0.058279,168.76000000000022,906359.23478,1502763,1318124.0,61884.0,400983.0,7154336492444491.0,545523730915390.0,0.0735,5161735417.0,8.217,2.439,0.229,3916.0,261047200141.0,38559.0,36.256,19.632,32,2227.81,2319.26,2150.5,2299.49,2149.4885714285724,2149.4885714285724,2149.4885714285724,2011.3142892687938,2144.477941787303,2187.5168401078367,60.47508442445898,7.205420812090324,-43.86763170230503,51.07305251439536,0,2394.192321914414,2054.282000000002,1714.3716780855898
2300.9,0.057481,101.84999999999992,718202.57727,1287050,1300283.0,62465.0,405748.0,7244051914424186.0,552927642238200.0,0.0759,4385940302.0,9.122,2.894,0.229,3373.0,268447551265.0,26647.0,34.764,21.437,50,2299.47,2345.0,2243.15,2300.9,2193.117142857144,2193.117142857144,2193.117142857144,2014.1957391268159,2179.238399167902,2191.9632385349805,60.53438905855284,22.107240615555384,-30.67265723873295,52.779897854288336,0,2445.33152697863,2095.2080000000024,1745.0844730213748
2382.92,0.059547,133.8800000000001,499364.83496000007,1036449,1259128.0,59287.0,409387.0,7231371600140118.0,554955495665390.0,0.0674,5115318227.0,5.517,2.794,0.227,4063.0,269810519229.0,25963.0,31.31,17.927,50,2300.9,2400.0,2266.12,2382.92,2244.3114285714296,2244.3114285714296,2244.3114285714296,2017.864637244957,2224.5009771305904,2199.451738984589,63.925224062182885,40.07342717820711,-16.523440355344935,56.59686753355204,0,2486.8721551983217,2151.6270000000027,1816.3818448016837
2461.81,0.058326,155.77999999999975,762577.28797,1428312,1242337.0,59157.0,403486.0,7029318967870228.0,535558432564250.0,0.07400000000000001,5120173184.0,6.777,3.252,0.23,4121.0,278486548340.0,32211.0,33.586,20.449,53,2382.93,2471.7,2315.92,2461.81,2292.534285714287,2292.534285714287,2292.534285714287,2022.2820040385395,2277.236315546015,2209.7402982400954,66.87338858241667,59.986041411872066,-1.2215440019015347,61.2075854137736,0,2500.5288357835125,2219.2050000000027,1937.8811642164928
2531.05,0.06104,133.1800000000003,507601.0502600001,1007386,1212322.0,60109.0,392366.0,7260822983233682.0,554894412446840.0,0.0799,5055867675.0,9.857,3.104,0.229,4170.0,288045082516.0,31256.0,36.299,19.616,60,2461.77,2553.86,2420.68,2531.05,2342.0057142857154,2342.0057142857154,2342.0057142857154,2027.344372157559,2333.6393565357894,2222.340678701268,69.24875474964827,80.42690964153098,15.10814672678497,65.31876291474602,0,2566.9570415893786,2272.760000000003,1978.5629584106273
2555.69,0.064114,186.37000000000037,853495.9407800002,1810440,1190618.0,64846.0,377130.0,7351963163735803.0,560871931723670.0,0.0778,4278077312.0,8.051,3.434,0.228,3593.0,303552466965.0,31066.0,44.56,20.094,60,2531.1,2697.61,2511.24,2555.69,2394.2771428571436,2394.2771428571436,2394.2771428571436,2032.601542583852,2382.9839439722805,2235.41320110514,70.07120771883392,97.49087295945174,31.584691973318325,65.9061809861334,0,2613.3558589045833,2325.8730000000023,2038.3901410954213
2606.93,0.066593,159.0,726701.8495199998,1596914,1269470.0,65174.0,419208.0,7405000855595734.0,572805191172850.0,0.0789,4615436371.0,8.396,3.567,0.225,3636.0,303629771413.0,44042.0,40.472,21.727,48,2555.5,2666.0,2507.0,2606.93,2448.3985714285723,2448.3985714285723,2448.3985714285723,2038.316253602918,2432.7497342006627,2249.9824873363114,71.7625332302918,113.83658925742975,48.03507143014061,65.80151782728913,0,2671.90546415909,2374.1410000000024,2076.3765358409146
2509.04,0.065666,190.11999999999992,792960.84375,1701919,1219663.0,65621.0,371551.0,7593651454989349.0,583102483853080.0,0.078,5623848683.0,10.126,4.162,0.227,4611.0,293429389152.0,28971.0,38.958,23.742,48,2606.92,2632.44,2442.32,2509.04,2478.334285714286,2478.334285714286,2478.334285714286,2043.0000719750283,2449.7031266005156,2260.1416054799856,64.28803489935704,117.53689018311161,61.935435180734814,55.601455002376795,0,2684.758122823297,2406.5700000000024,2128.381877176708
2724.78,0.068589,315.0300000000002,954590.7536,1839302,1223841.0,70128.0,369794.0,7679226718208426.0,589211986277390.0,0.0762,6328353739.0,8.845,4.198,0.228,5171.0,302327876885.0,35914.0,47.666,22.665,42,2508.51,2772.71,2457.68,2724.78,2538.888571428572,2538.888571428572,2538.888571428572,2049.783951855874,2510.83132068929,2278.3627189905746,71.36645634402356,136.30656310000631,76.80966076458911,59.496902335417204,100,2756.119120682218,2460.0690000000022,2164.0188793177863
2826.99,0.06918200000000001,314.07000000000016,1307720.20654,2690052,1159663.0,71397.0,343928.0,7617780010722877.0,586180850970870.0,0.0905,6445277383.0,14.679,6.54,0.227,5558.0,318423542029.0,59950.0,62.518,27.108,50,2724.55,2843.98,2529.91,2826.99,2602.3271428571434,2602.3271428571434,2602.3271428571434,2057.5173453697457,2581.088804980559,2299.8775143242774,73.99616407188373,157.61230042121997,92.97018869591528,64.64211172530469,0,2844.956609336093,2519.960000000002,2194.9633906639106
2891.58,0.067498,226.69000000000003,825399.4863699998,1873337,1212021.0,73362.0,371433.0,7462419258922883.0,583004437128510.0,0.0906,6672989555.0,12.345,5.981,0.223,5506.0,329541346274.0,38799.0,55.09,24.272,52,2827.01,2946.75,2720.06,2891.58,2663.7228571428577,2663.7228571428577,2663.7228571428577,2065.816476261589,2650.0868483182126,2323.081533370384,75.52583113428012,177.66115672221395,109.90838230117501,67.75277442103894,0,2936.097192716606,2579.1690000000026,2222.240807283399
3160.31,0.07090199999999999,305.5,1205277.10095,2318608,1198433.0,69408.0,354888.0,7511467746995970.0,593197977141890.0,0.0967,5822932616.0,13.595999999999998,6.47,0.22,4859.0,353979620328.0,44326.0,64.934,24.835,69,2891.54,3171.0,2865.5,3160.31,2753.617142857144,2753.617142857144,2753.617142857144,2076.7069590848564,2763.469770914165,2355.91402225782,80.63092684373088,212.78147255094473,130.48300035112896,82.29847219981576,0,3114.5216187193473,2665.1100000000024,2215.6983812806575
3011.85,0.068759,240.95999999999958,966349.70579,1771162,1184172.0,72068.0,357209.0,7521778505932688.0,591029109549030.0,0.0991,4818513549.0,14.254,5.714,0.222,4069.0,360887374649.0,43105.0,60.791,22.938,74,3160.48,3189.99,2949.03,3011.85,2818.782857142858,2818.782857142858,2818.782857142858,2086.0118649646092,2818.665377377684,2381.637001777121,71.72927936443713,226.02956646176335,149.59231357325584,76.43725288850752,0,3177.878158064938,2728.003000000002,2278.127841935066
3160.52,0.06832300000000001,292.77,1129584.61614,2114151,1218594.0,74105.0,351156.0,7708096439169182.0,607367976568130.0,0.1,8639394275.0,16.147000000000002,6.658,0.221,7090.0,357260749086.0,42178.0,55.285,25.165,65,3011.84,3186.0,2893.23,3160.52,2897.867142857144,2897.867142857144,2897.867142857144,2096.703488198792,2894.6330712937543,2412.181433079979,74.73709119005045,245.69300680258357,168.81245221912138,76.88055458346219,100,3276.7734968633263,2797.874000000002,2318.974503136678
3141.66,0.068913,181.7800000000002,880675.74443,1824522,1212166.0,77709.0,353018.0,7863043818032594.0,619306639252450.0,0.107,6451361009.0,19.763,7.0470000000000015,0.221,5322.0,366794385249.0,38684.0,51.191,26.278,71,3160.51,3233.0,3051.22,3141.66,2988.2414285714294,2988.2414285714294,2988.2414285714294,2107.1010654306447,2949.5279443395866,2440.7884357042935,73.66634646135954,256.79441439949323,186.40884465519576,70.38556974429747,0,3341.8723167813177,2858.935000000002,2375.9976832186867
3160.5,0.069438,153.73000000000005,732546.60433,1786853,1234409.0,74203.0,355853.0,7713948614610008.0,597233737068180.0,0.108,5575940107.0,17.62,8.326,0.225,4517.0,375679909850.0,43492.0,53.151,28.39,70,3141.14,3274.0,3120.27,3160.5,3050.4871428571437,3050.4871428571437,3050.4871428571437,2117.5826468691457,2996.410623375234,2469.0124186178505,74.0660539188925,264.06857232414313,201.94079018898523,62.1277821351579,0,3386.524353785231,2919.416000000002,2452.307646214773
3045.96,0.068595,259.71000000000004,737628.45808,1587719,1195283.0,72470.0,346341.0,7751315511104274.0,611585385956747.0,0.102,5643821465.0,16.961,6.879,0.221,4722.0,363907904992.0,37591.0,46.529,26.186,70,3160.4,3239.0,2979.29,3045.96,3081.768571428572,3081.768571428572,3081.768571428572,2126.820232472438,3007.4215959585154,2491.63781396617,67.37084558075057,257.6212764266561,213.0768874365194,44.544388990136696,0,3385.0140011986605,2963.3190000000022,2541.623998801344
